,start_time,end_time,sensor_id,no_of_cars,start_date,time
255,2018-09-21 21:15:00,2018-09-21 21:20:00,SENSITY-kc-14,2.0,2018-09-21,21:15:00
256,2018-09-21 21:20:00,2018-09-21 21:25:00,SENSITY-kc-14,2.0,2018-09-21,21:20:00
257,2018-09-21 21:25:00,2018-09-21 21:30:00,SENSITY-kc-14,2.0,2018-09-21,21:25:00
258,2018-09-21 21:30:00,2018-09-21 21:35:00,SENSITY-kc-14,2.0,2018-09-21,21:30:00
259,2018-09-21 21:35:00,2018-09-21 21:40:00,SENSITY-kc-14,3.0,2018-09-21,21:35:00
260,2018-09-21 21:40:00,2018-09-21 21:45:00,SENSITY-kc-14,2.0,2018-09-21,21:40:00
261,2018-09-21 21:45:00,2018-09-21 21:50:00,SENSITY-kc-14,3.0,2018-09-21,21:45:00
262,2018-09-21 21:50:00,2018-09-21 21:55:00,SENSITY-kc-14,1.0,2018-09-21,21:50:00
263,2018-09-21 21:55:00,2018-09-21 22:00:00,SENSITY-kc-14,1.0,2018-09-21,21:55:00
264,2018-09-21 22:00:00,2018-09-21 22:05:00,SENSITY-kc-14,1.0,2018-09-21,22:00:00
265,2018-09-21 22:05:00,2018-09-21 22:10:00,SENSITY-kc-14,2.0,2018-09-21,22:05:00
266,2018-09-21 22:10:00,2018-09-21 22:15:00,SENSITY-kc-14,3.0,2018-09-21,22:10:00
267,2018-09-21 22:15:00,2018-09-21 22:20:00,SENSITY-kc-14,3.0,2018-09-21,22:15:00
268,2018-09-21 22:20:00,0,0,0.0,0,0
269,2018-09-21 22:25:00,0,0,0.0,0,0
270,2018-09-21 22:30:00,0,0,0.0,0,0
271,2018-09-21 22:35:00,0,0,0.0,0,0
272,2018-09-21 22:40:00,0,0,0.0,0,0
273,2018-09-21 22:45:00,2018-09-21 22:50:00,SENSITY-kc-14,1.0,2018-09-21,22:45:00
274,2018-09-21 22:50:00,2018-09-21 22:55:00,SENSITY-kc-14,2.0,2018-09-21,22:50:00
275,2018-09-21 22:55:00,2018-09-21 23:00:00,SENSITY-kc-14,2.0,2018-09-21,22:55:00
276,2018-09-21 23:00:00,2018-09-21 23:05:00,SENSITY-kc-14,2.0,2018-09-21,23:00:00
277,2018-09-21 23:05:00,2018-09-21 23:10:00,SENSITY-kc-14,2.0,2018-09-21,23:05:00
278,2018-09-21 23:10:00,2018-09-21 23:15:00,SENSITY-kc-14,2.0,2018-09-21,23:10:00
279,2018-09-21 23:15:00,2018-09-21 23:20:00,SENSITY-kc-14,1.0,2018-09-21,23:15:00
280,2018-09-21 23:20:00,2018-09-21 23:25:00,SENSITY-kc-14,1.0,2018-09-21,23:20:00
281,2018-09-21 23:25:00,2018-09-21 23:30:00,SENSITY-kc-14,1.0,2018-09-21,23:25:00
282,2018-09-21 23:30:00,2018-09-21 23:35:00,SENSITY-kc-14,1.0,2018-09-21,23:30:00
283,2018-09-21 23:35:00,2018-09-21 23:40:00,SENSITY-kc-14,1.0,2018-09-21,23:35:00
284,2018-09-21 23:40:00,2018-09-21 23:45:00,SENSITY-kc-14,1.0,2018-09-21,23:40:00
285,2018-09-21 23:45:00,2018-09-21 23:50:00,SENSITY-kc-14,1.0,2018-09-21,23:45:00
286,2018-09-21 23:50:00,2018-09-21 23:55:00,SENSITY-kc-14,2.0,2018-09-21,23:50:00
287,2018-09-21 23:55:00,2018-09-22 00:00:00,SENSITY-kc-14,2.0,2018-09-21,23:55:00
288,2018-09-22 00:00:00,2018-09-22 00:05:00,SENSITY-kc-14,3.0,2018-09-22,00:00:00
289,2018-09-22 00:05:00,2018-09-22 00:10:00,SENSITY-kc-14,3.0,2018-09-22,00:05:00
290,2018-09-22 00:10:00,2018-09-22 00:15:00,SENSITY-kc-14,3.0,2018-09-22,00:10:00
291,2018-09-22 00:15:00,2018-09-22 00:20:00,SENSITY-kc-14,5.0,2018-09-22,00:15:00
292,2018-09-22 00:20:00,2018-09-22 00:25:00,SENSITY-kc-14,5.0,2018-09-22,00:20:00
293,2018-09-22 00:25:00,2018-09-22 00:30:00,SENSITY-kc-14,6.0,2018-09-22,00:25:00
294,2018-09-22 00:30:00,2018-09-22 00:35:00,SENSITY-kc-14,6.0,2018-09-22,00:30:00
295,2018-09-22 00:35:00,2018-09-22 00:40:00,SENSITY-kc-14,6.0,2018-09-22,00:35:00
296,2018-09-22 00:40:00,2018-09-22 00:45:00,SENSITY-kc-14,6.0,2018-09-22,00:40:00
297,2018-09-22 00:45:00,2018-09-22 00:50:00,SENSITY-kc-14,6.0,2018-09-22,00:45:00
298,2018-09-22 00:50:00,2018-09-22 00:55:00,SENSITY-kc-14,7.0,2018-09-22,00:50:00
299,2018-09-22 00:55:00,2018-09-22 01:00:00,SENSITY-kc-14,6.0,2018-09-22,00:55:00
300,2018-09-22 01:00:00,2018-09-22 01:05:00,SENSITY-kc-14,6.0,2018-09-22,01:00:00
301,2018-09-22 01:05:00,2018-09-22 01:10:00,SENSITY-kc-14,7.0,2018-09-22,01:05:00
302,2018-09-22 01:10:00,2018-09-22 01:15:00,SENSITY-kc-14,6.0,2018-09-22,01:10:00
303,2018-09-22 01:15:00,2018-09-22 01:20:00,SENSITY-kc-14,5.0,2018-09-22,01:15:00
304,2018-09-22 01:20:00,2018-09-22 01:25:00,SENSITY-kc-14,5.0,2018-09-22,01:20:00
305,2018-09-22 01:25:00,2018-09-22 01:30:00,SENSITY-kc-14,6.0,2018-09-22,01:25:00
306,2018-09-22 01:30:00,2018-09-22 01:35:00,SENSITY-kc-14,6.0,2018-09-22,01:30:00
307,2018-09-22 01:35:00,2018-09-22 01:40:00,SENSITY-kc-14,6.0,2018-09-22,01:35:00
308,2018-09-22 01:40:00,2018-09-22 01:45:00,SENSITY-kc-14,7.0,2018-09-22,01:40:00
309,2018-09-22 01:45:00,2018-09-22 01:50:00,SENSITY-kc-14,7.0,2018-09-22,01:45:00
310,2018-09-22 01:50:00,2018-09-22 01:55:00,SENSITY-kc-14,7.0,2018-09-22,01:50:00
311,2018-09-22 01:55:00,2018-09-22 02:00:00,SENSITY-kc-14,8.0,2018-09-22,01:55:00
312,2018-09-22 02:00:00,2018-09-22 02:05:00,SENSITY-kc-14,8.0,2018-09-22,02:00:00
313,2018-09-22 02:05:00,2018-09-22 02:10:00,SENSITY-kc-14,8.0,2018-09-22,02:05:00
314,2018-09-22 02:10:00,2018-09-22 02:15:00,SENSITY-kc-14,8.0,2018-09-22,02:10:00
315,2018-09-22 02:15:00,2018-09-22 02:20:00,SENSITY-kc-14,8.0,2018-09-22,02:15:00
316,2018-09-22 02:20:00,2018-09-22 02:25:00,SENSITY-kc-14,6.0,2018-09-22,02:20:00
317,2018-09-22 02:25:00,2018-09-22 02:30:00,SENSITY-kc-14,7.0,2018-09-22,02:25:00
318,2018-09-22 02:30:00,2018-09-22 02:35:00,SENSITY-kc-14,7.0,2018-09-22,02:30:00
319,2018-09-22 02:35:00,2018-09-22 02:40:00,SENSITY-kc-14,7.0,2018-09-22,02:35:00
320,2018-09-22 02:40:00,2018-09-22 02:45:00,SENSITY-kc-14,9.0,2018-09-22,02:40:00
321,2018-09-22 02:45:00,2018-09-22 02:50:00,SENSITY-kc-14,8.0,2018-09-22,02:45:00
322,2018-09-22 02:50:00,2018-09-22 02:55:00,SENSITY-kc-14,8.0,2018-09-22,02:50:00
323,2018-09-22 02:55:00,2018-09-22 03:00:00,SENSITY-kc-14,8.0,2018-09-22,02:55:00
324,2018-09-22 03:00:00,2018-09-22 03:05:00,SENSITY-kc-14,9.0,2018-09-22,03:00:00
325,2018-09-22 03:05:00,2018-09-22 03:10:00,SENSITY-kc-14,9.0,2018-09-22,03:05:00
326,2018-09-22 03:10:00,2018-09-22 03:15:00,SENSITY-kc-14,9.0,2018-09-22,03:10:00
327,2018-09-22 03:15:00,2018-09-22 03:20:00,SENSITY-kc-14,9.0,2018-09-22,03:15:00
328,2018-09-22 03:20:00,2018-09-22 03:25:00,SENSITY-kc-14,9.0,2018-09-22,03:20:00
329,2018-09-22 03:25:00,2018-09-22 03:30:00,SENSITY-kc-14,9.0,2018-09-22,03:25:00
330,2018-09-22 03:30:00,2018-09-22 03:35:00,SENSITY-kc-14,9.0,2018-09-22,03:30:00
331,2018-09-22 03:35:00,2018-09-22 03:40:00,SENSITY-kc-14,9.0,2018-09-22,03:35:00
332,2018-09-22 03:40:00,2018-09-22 03:45:00,SENSITY-kc-14,9.0,2018-09-22,03:40:00
333,2018-09-22 03:45:00,2018-09-22 03:50:00,SENSITY-kc-14,9.0,2018-09-22,03:45:00
334,2018-09-22 03:50:00,2018-09-22 03:55:00,SENSITY-kc-14,8.0,2018-09-22,03:50:00
335,2018-09-22 03:55:00,2018-09-22 04:00:00,SENSITY-kc-14,8.0,2018-09-22,03:55:00
336,2018-09-22 04:00:00,2018-09-22 04:05:00,SENSITY-kc-14,8.0,2018-09-22,04:00:00
337,2018-09-22 04:05:00,2018-09-22 04:10:00,SENSITY-kc-14,8.0,2018-09-22,04:05:00
338,2018-09-22 04:10:00,2018-09-22 04:15:00,SENSITY-kc-14,8.0,2018-09-22,04:10:00
339,2018-09-22 04:15:00,2018-09-22 04:20:00,SENSITY-kc-14,8.0,2018-09-22,04:15:00
340,2018-09-22 04:20:00,2018-09-22 04:25:00,SENSITY-kc-14,8.0,2018-09-22,04:20:00
341,2018-09-22 04:25:00,2018-09-22 04:30:00,SENSITY-kc-14,8.0,2018-09-22,04:25:00
342,2018-09-22 04:30:00,2018-09-22 04:35:00,SENSITY-kc-14,8.0,2018-09-22,04:30:00
343,2018-09-22 04:35:00,2018-09-22 04:40:00,SENSITY-kc-14,8.0,2018-09-22,04:35:00
344,2018-09-22 04:40:00,2018-09-22 04:45:00,SENSITY-kc-14,8.0,2018-09-22,04:40:00
345,2018-09-22 04:45:00,2018-09-22 04:50:00,SENSITY-kc-14,7.0,2018-09-22,04:45:00
346,2018-09-22 04:50:00,2018-09-22 04:55:00,SENSITY-kc-14,7.0,2018-09-22,04:50:00
347,2018-09-22 04:55:00,2018-09-22 05:00:00,SENSITY-kc-14,7.0,2018-09-22,04:55:00
348,2018-09-22 05:00:00,2018-09-22 05:05:00,SENSITY-kc-14,7.0,2018-09-22,05:00:00
349,2018-09-22 05:05:00,2018-09-22 05:10:00,SENSITY-kc-14,7.0,2018-09-22,05:05:00
350,2018-09-22 05:10:00,2018-09-22 05:15:00,SENSITY-kc-14,7.0,2018-09-22,05:10:00
351,2018-09-22 05:15:00,2018-09-22 05:20:00,SENSITY-kc-14,7.0,2018-09-22,05:15:00
352,2018-09-22 05:20:00,2018-09-22 05:25:00,SENSITY-kc-14,7.0,2018-09-22,05:20:00
353,2018-09-22 05:25:00,2018-09-22 05:30:00,SENSITY-kc-14,7.0,2018-09-22,05:25:00
354,2018-09-22 05:30:00,2018-09-22 05:35:00,SENSITY-kc-14,7.0,2018-09-22,05:30:00
355,2018-09-22 05:35:00,2018-09-22 05:40:00,SENSITY-kc-14,7.0,2018-09-22,05:35:00
356,2018-09-22 05:40:00,2018-09-22 05:45:00,SENSITY-kc-14,7.0,2018-09-22,05:40:00
357,2018-09-22 05:45:00,2018-09-22 05:50:00,SENSITY-kc-14,7.0,2018-09-22,05:45:00
358,2018-09-22 05:50:00,2018-09-22 05:55:00,SENSITY-kc-14,7.0,2018-09-22,05:50:00
359,2018-09-22 05:55:00,2018-09-22 06:00:00,SENSITY-kc-14,7.0,2018-09-22,05:55:00
360,2018-09-22 06:00:00,2018-09-22 06:05:00,SENSITY-kc-14,6.0,2018-09-22,06:00:00
361,2018-09-22 06:05:00,2018-09-22 06:10:00,SENSITY-kc-14,6.0,2018-09-22,06:05:00
362,2018-09-22 06:10:00,2018-09-22 06:15:00,SENSITY-kc-14,6.0,2018-09-22,06:10:00
363,2018-09-22 06:15:00,2018-09-22 06:20:00,SENSITY-kc-14,6.0,2018-09-22,06:15:00
364,2018-09-22 06:20:00,2018-09-22 06:25:00,SENSITY-kc-14,6.0,2018-09-22,06:20:00
365,2018-09-22 06:25:00,2018-09-22 06:30:00,SENSITY-kc-14,6.0,2018-09-22,06:25:00
366,2018-09-22 06:30:00,2018-09-22 06:35:00,SENSITY-kc-14,6.0,2018-09-22,06:30:00
367,2018-09-22 06:35:00,2018-09-22 06:40:00,SENSITY-kc-14,6.0,2018-09-22,06:35:00
368,2018-09-22 06:40:00,2018-09-22 06:45:00,SENSITY-kc-14,6.0,2018-09-22,06:40:00
369,2018-09-22 06:45:00,2018-09-22 06:50:00,SENSITY-kc-14,6.0,2018-09-22,06:45:00
370,2018-09-22 06:50:00,2018-09-22 06:55:00,SENSITY-kc-14,5.0,2018-09-22,06:50:00
371,2018-09-22 06:55:00,2018-09-22 07:00:00,SENSITY-kc-14,5.0,2018-09-22,06:55:00
372,2018-09-22 07:00:00,2018-09-22 07:05:00,SENSITY-kc-14,5.0,2018-09-22,07:00:00
373,2018-09-22 07:05:00,2018-09-22 07:10:00,SENSITY-kc-14,5.0,2018-09-22,07:05:00
374,2018-09-22 07:10:00,2018-09-22 07:15:00,SENSITY-kc-14,5.0,2018-09-22,07:10:00
375,2018-09-22 07:15:00,2018-09-22 07:20:00,SENSITY-kc-14,5.0,2018-09-22,07:15:00
376,2018-09-22 07:20:00,2018-09-22 07:25:00,SENSITY-kc-14,5.0,2018-09-22,07:20:00
377,2018-09-22 07:25:00,2018-09-22 07:30:00,SENSITY-kc-14,5.0,2018-09-22,07:25:00
378,2018-09-22 07:30:00,2018-09-22 07:35:00,SENSITY-kc-14,4.0,2018-09-22,07:30:00
379,2018-09-22 07:35:00,2018-09-22 07:40:00,SENSITY-kc-14,4.0,2018-09-22,07:35:00
380,2018-09-22 07:40:00,2018-09-22 07:45:00,SENSITY-kc-14,4.0,2018-09-22,07:40:00
381,2018-09-22 07:45:00,2018-09-22 07:50:00,SENSITY-kc-14,4.0,2018-09-22,07:45:00
382,2018-09-22 07:50:00,2018-09-22 07:55:00,SENSITY-kc-14,4.0,2018-09-22,07:50:00
383,2018-09-22 07:55:00,2018-09-22 08:00:00,SENSITY-kc-14,4.0,2018-09-22,07:55:00
384,2018-09-22 08:00:00,2018-09-22 08:05:00,SENSITY-kc-14,4.0,2018-09-22,08:00:00
385,2018-09-22 08:05:00,2018-09-22 08:10:00,SENSITY-kc-14,4.0,2018-09-22,08:05:00
386,2018-09-22 08:10:00,2018-09-22 08:15:00,SENSITY-kc-14,4.0,2018-09-22,08:10:00
387,2018-09-22 08:15:00,2018-09-22 08:20:00,SENSITY-kc-14,4.0,2018-09-22,08:15:00
388,2018-09-22 08:20:00,2018-09-22 08:25:00,SENSITY-kc-14,4.0,2018-09-22,08:20:00
389,2018-09-22 08:25:00,2018-09-22 08:30:00,SENSITY-kc-14,4.0,2018-09-22,08:25:00
390,2018-09-22 08:30:00,2018-09-22 08:35:00,SENSITY-kc-14,4.0,2018-09-22,08:30:00
391,2018-09-22 08:35:00,2018-09-22 08:40:00,SENSITY-kc-14,4.0,2018-09-22,08:35:00
392,2018-09-22 08:40:00,2018-09-22 08:45:00,SENSITY-kc-14,4.0,2018-09-22,08:40:00
393,2018-09-22 08:45:00,2018-09-22 08:50:00,SENSITY-kc-14,4.0,2018-09-22,08:45:00
394,2018-09-22 08:50:00,2018-09-22 08:55:00,SENSITY-kc-14,4.0,2018-09-22,08:50:00
395,2018-09-22 08:55:00,2018-09-22 09:00:00,SENSITY-kc-14,4.0,2018-09-22,08:55:00
396,2018-09-22 09:00:00,2018-09-22 09:05:00,SENSITY-kc-14,4.0,2018-09-22,09:00:00
397,2018-09-22 09:05:00,2018-09-22 09:10:00,SENSITY-kc-14,4.0,2018-09-22,09:05:00
398,2018-09-22 09:10:00,2018-09-22 09:15:00,SENSITY-kc-14,4.0,2018-09-22,09:10:00
399,2018-09-22 09:15:00,2018-09-22 09:20:00,SENSITY-kc-14,3.0,2018-09-22,09:15:00
400,2018-09-22 09:20:00,2018-09-22 09:25:00,SENSITY-kc-14,3.0,2018-09-22,09:20:00
401,2018-09-22 09:25:00,2018-09-22 09:30:00,SENSITY-kc-14,3.0,2018-09-22,09:25:00
402,2018-09-22 09:30:00,2018-09-22 09:35:00,SENSITY-kc-14,3.0,2018-09-22,09:30:00
403,2018-09-22 09:35:00,2018-09-22 09:40:00,SENSITY-kc-14,3.0,2018-09-22,09:35:00
404,2018-09-22 09:40:00,2018-09-22 09:45:00,SENSITY-kc-14,3.0,2018-09-22,09:40:00
405,2018-09-22 09:45:00,2018-09-22 09:50:00,SENSITY-kc-14,3.0,2018-09-22,09:45:00
406,2018-09-22 09:50:00,2018-09-22 09:55:00,SENSITY-kc-14,3.0,2018-09-22,09:50:00
407,2018-09-22 09:55:00,2018-09-22 10:00:00,SENSITY-kc-14,1.0,2018-09-22,09:55:00
408,2018-09-22 10:00:00,2018-09-22 10:05:00,SENSITY-kc-14,1.0,2018-09-22,10:00:00
409,2018-09-22 10:05:00,2018-09-22 10:10:00,SENSITY-kc-14,1.0,2018-09-22,10:05:00
410,2018-09-22 10:10:00,2018-09-22 10:15:00,SENSITY-kc-14,1.0,2018-09-22,10:10:00
411,2018-09-22 10:15:00,2018-09-22 10:20:00,SENSITY-kc-14,1.0,2018-09-22,10:15:00
412,2018-09-22 10:20:00,2018-09-22 10:25:00,SENSITY-kc-14,1.0,2018-09-22,10:20:00
413,2018-09-22 10:25:00,2018-09-22 10:30:00,SENSITY-kc-14,1.0,2018-09-22,10:25:00
414,2018-09-22 10:30:00,2018-09-22 10:35:00,SENSITY-kc-14,1.0,2018-09-22,10:30:00
415,2018-09-22 10:35:00,2018-09-22 10:40:00,SENSITY-kc-14,1.0,2018-09-22,10:35:00
416,2018-09-22 10:40:00,2018-09-22 10:45:00,SENSITY-kc-14,1.0,2018-09-22,10:40:00
417,2018-09-22 10:45:00,2018-09-22 10:50:00,SENSITY-kc-14,1.0,2018-09-22,10:45:00
418,2018-09-22 10:50:00,2018-09-22 10:55:00,SENSITY-kc-14,1.0,2018-09-22,10:50:00
419,2018-09-22 10:55:00,2018-09-22 11:00:00,SENSITY-kc-14,1.0,2018-09-22,10:55:00
420,2018-09-22 11:00:00,2018-09-22 11:05:00,SENSITY-kc-14,1.0,2018-09-22,11:00:00
421,2018-09-22 11:05:00,2018-09-22 11:10:00,SENSITY-kc-14,1.0,2018-09-22,11:05:00
422,2018-09-22 11:10:00,0,0,0.0,0,0
423,2018-09-22 11:15:00,0,0,0.0,0,0
424,2018-09-22 11:20:00,0,0,0.0,0,0
425,2018-09-22 11:25:00,0,0,0.0,0,0
426,2018-09-22 11:30:00,2018-09-22 11:35:00,SENSITY-kc-14,1.0,2018-09-22,11:30:00
427,2018-09-22 11:35:00,2018-09-22 11:40:00,SENSITY-kc-14,1.0,2018-09-22,11:35:00
428,2018-09-22 11:40:00,2018-09-22 11:45:00,SENSITY-kc-14,2.0,2018-09-22,11:40:00
429,2018-09-22 11:45:00,2018-09-22 11:50:00,SENSITY-kc-14,2.0,2018-09-22,11:45:00
430,2018-09-22 11:50:00,2018-09-22 11:55:00,SENSITY-kc-14,3.0,2018-09-22,11:50:00
431,2018-09-22 11:55:00,2018-09-22 12:00:00,SENSITY-kc-14,1.0,2018-09-22,11:55:00
432,2018-09-22 12:00:00,2018-09-22 12:05:00,SENSITY-kc-14,1.0,2018-09-22,12:00:00
433,2018-09-22 12:05:00,2018-09-22 12:10:00,SENSITY-kc-14,3.0,2018-09-22,12:05:00
434,2018-09-22 12:10:00,2018-09-22 12:15:00,SENSITY-kc-14,3.0,2018-09-22,12:10:00
435,2018-09-22 12:15:00,2018-09-22 12:20:00,SENSITY-kc-14,3.0,2018-09-22,12:15:00
436,2018-09-22 12:20:00,2018-09-22 12:25:00,SENSITY-kc-14,2.0,2018-09-22,12:20:00
437,2018-09-22 12:25:00,2018-09-22 12:30:00,SENSITY-kc-14,2.0,2018-09-22,12:25:00
438,2018-09-22 12:30:00,2018-09-22 12:35:00,SENSITY-kc-14,3.0,2018-09-22,12:30:00
439,2018-09-22 12:35:00,2018-09-22 12:40:00,SENSITY-kc-14,4.0,2018-09-22,12:35:00
440,2018-09-22 12:40:00,2018-09-22 12:45:00,SENSITY-kc-14,3.0,2018-09-22,12:40:00
441,2018-09-22 12:45:00,2018-09-22 12:50:00,SENSITY-kc-14,5.0,2018-09-22,12:45:00
442,2018-09-22 12:50:00,2018-09-22 12:55:00,SENSITY-kc-14,5.0,2018-09-22,12:50:00
443,2018-09-22 12:55:00,2018-09-22 13:00:00,SENSITY-kc-14,3.0,2018-09-22,12:55:00
444,2018-09-22 13:00:00,2018-09-22 13:05:00,SENSITY-kc-14,3.0,2018-09-22,13:00:00
445,2018-09-22 13:05:00,2018-09-22 13:10:00,SENSITY-kc-14,6.0,2018-09-22,13:05:00
446,2018-09-22 13:10:00,2018-09-22 13:15:00,SENSITY-kc-14,1.0,2018-09-22,13:10:00
447,2018-09-22 13:15:00,2018-09-22 13:20:00,SENSITY-kc-14,4.0,2018-09-22,13:15:00
448,2018-09-22 13:20:00,2018-09-22 13:25:00,SENSITY-kc-14,4.0,2018-09-22,13:20:00
449,2018-09-22 13:25:00,2018-09-22 13:30:00,SENSITY-kc-14,3.0,2018-09-22,13:25:00
450,2018-09-22 13:30:00,2018-09-22 13:35:00,SENSITY-kc-14,3.0,2018-09-22,13:30:00
451,2018-09-22 13:35:00,2018-09-22 13:40:00,SENSITY-kc-14,3.0,2018-09-22,13:35:00
452,2018-09-22 13:40:00,2018-09-22 13:45:00,SENSITY-kc-14,2.0,2018-09-22,13:40:00
453,2018-09-22 13:45:00,2018-09-22 13:50:00,SENSITY-kc-14,4.0,2018-09-22,13:45:00
454,2018-09-22 13:50:00,2018-09-22 13:55:00,SENSITY-kc-14,3.0,2018-09-22,13:50:00
455,2018-09-22 13:55:00,2018-09-22 14:00:00,SENSITY-kc-14,1.0,2018-09-22,13:55:00
456,2018-09-22 14:00:00,2018-09-22 14:05:00,SENSITY-kc-14,2.0,2018-09-22,14:00:00
457,2018-09-22 14:05:00,2018-09-22 14:10:00,SENSITY-kc-14,2.0,2018-09-22,14:05:00
458,2018-09-22 14:10:00,2018-09-22 14:15:00,SENSITY-kc-14,1.0,2018-09-22,14:10:00
459,2018-09-22 14:15:00,2018-09-22 14:20:00,SENSITY-kc-14,3.0,2018-09-22,14:15:00
460,2018-09-22 14:20:00,2018-09-22 14:25:00,SENSITY-kc-14,2.0,2018-09-22,14:20:00
461,2018-09-22 14:25:00,2018-09-22 14:30:00,SENSITY-kc-14,2.0,2018-09-22,14:25:00
462,2018-09-22 14:30:00,2018-09-22 14:35:00,SENSITY-kc-14,2.0,2018-09-22,14:30:00
463,2018-09-22 14:35:00,2018-09-22 14:40:00,SENSITY-kc-14,1.0,2018-09-22,14:35:00
464,2018-09-22 14:40:00,2018-09-22 14:45:00,SENSITY-kc-14,1.0,2018-09-22,14:40:00
465,2018-09-22 14:45:00,2018-09-22 14:50:00,SENSITY-kc-14,1.0,2018-09-22,14:45:00
466,2018-09-22 14:50:00,2018-09-22 14:55:00,SENSITY-kc-14,1.0,2018-09-22,14:50:00
467,2018-09-22 14:55:00,2018-09-22 15:00:00,SENSITY-kc-14,1.0,2018-09-22,14:55:00
468,2018-09-22 15:00:00,2018-09-22 15:05:00,SENSITY-kc-14,2.0,2018-09-22,15:00:00
469,2018-09-22 15:05:00,2018-09-22 15:10:00,SENSITY-kc-14,2.0,2018-09-22,15:05:00
470,2018-09-22 15:10:00,2018-09-22 15:15:00,SENSITY-kc-14,2.0,2018-09-22,15:10:00
471,2018-09-22 15:15:00,2018-09-22 15:20:00,SENSITY-kc-14,2.0,2018-09-22,15:15:00
472,2018-09-22 15:20:00,2018-09-22 15:25:00,SENSITY-kc-14,3.0,2018-09-22,15:20:00
473,2018-09-22 15:25:00,2018-09-22 15:30:00,SENSITY-kc-14,3.0,2018-09-22,15:25:00
474,2018-09-22 15:30:00,2018-09-22 15:35:00,SENSITY-kc-14,3.0,2018-09-22,15:30:00
475,2018-09-22 15:35:00,2018-09-22 15:40:00,SENSITY-kc-14,3.0,2018-09-22,15:35:00
476,2018-09-22 15:40:00,2018-09-22 15:45:00,SENSITY-kc-14,3.0,2018-09-22,15:40:00
477,2018-09-22 15:45:00,2018-09-22 15:50:00,SENSITY-kc-14,3.0,2018-09-22,15:45:00
478,2018-09-22 15:50:00,2018-09-22 15:55:00,SENSITY-kc-14,3.0,2018-09-22,15:50:00
479,2018-09-22 15:55:00,2018-09-22 16:00:00,SENSITY-kc-14,3.0,2018-09-22,15:55:00
480,2018-09-22 16:00:00,2018-09-22 16:05:00,SENSITY-kc-14,3.0,2018-09-22,16:00:00
481,2018-09-22 16:05:00,2018-09-22 16:10:00,SENSITY-kc-14,3.0,2018-09-22,16:05:00
482,2018-09-22 16:10:00,2018-09-22 16:15:00,SENSITY-kc-14,2.0,2018-09-22,16:10:00
483,2018-09-22 16:15:00,2018-09-22 16:20:00,SENSITY-kc-14,2.0,2018-09-22,16:15:00
484,2018-09-22 16:20:00,2018-09-22 16:25:00,SENSITY-kc-14,2.0,2018-09-22,16:20:00
485,2018-09-22 16:25:00,2018-09-22 16:30:00,SENSITY-kc-14,3.0,2018-09-22,16:25:00
486,2018-09-22 16:30:00,2018-09-22 16:35:00,SENSITY-kc-14,3.0,2018-09-22,16:30:00
487,2018-09-22 16:35:00,2018-09-22 16:40:00,SENSITY-kc-14,3.0,2018-09-22,16:35:00
488,2018-09-22 16:40:00,2018-09-22 16:45:00,SENSITY-kc-14,5.0,2018-09-22,16:40:00
489,2018-09-22 16:45:00,2018-09-22 16:50:00,SENSITY-kc-14,5.0,2018-09-22,16:45:00
490,2018-09-22 16:50:00,2018-09-22 16:55:00,SENSITY-kc-14,6.0,2018-09-22,16:50:00
491,2018-09-22 16:55:00,2018-09-22 17:00:00,SENSITY-kc-14,6.0,2018-09-22,16:55:00
492,2018-09-22 17:00:00,2018-09-22 17:05:00,SENSITY-kc-14,6.0,2018-09-22,17:00:00
493,2018-09-22 17:05:00,2018-09-22 17:10:00,SENSITY-kc-14,6.0,2018-09-22,17:05:00
494,2018-09-22 17:10:00,2018-09-22 17:15:00,SENSITY-kc-14,6.0,2018-09-22,17:10:00
495,2018-09-22 17:15:00,2018-09-22 17:20:00,SENSITY-kc-14,6.0,2018-09-22,17:15:00
496,2018-09-22 17:20:00,2018-09-22 17:25:00,SENSITY-kc-14,6.0,2018-09-22,17:20:00
497,2018-09-22 17:25:00,2018-09-22 17:30:00,SENSITY-kc-14,6.0,2018-09-22,17:25:00
498,2018-09-22 17:30:00,2018-09-22 17:35:00,SENSITY-kc-14,6.0,2018-09-22,17:30:00
499,2018-09-22 17:35:00,2018-09-22 17:40:00,SENSITY-kc-14,6.0,2018-09-22,17:35:00
500,2018-09-22 17:40:00,2018-09-22 17:45:00,SENSITY-kc-14,6.0,2018-09-22,17:40:00
501,2018-09-22 17:45:00,2018-09-22 17:50:00,SENSITY-kc-14,6.0,2018-09-22,17:45:00
502,2018-09-22 17:50:00,2018-09-22 17:55:00,SENSITY-kc-14,6.0,2018-09-22,17:50:00
503,2018-09-22 17:55:00,2018-09-22 18:00:00,SENSITY-kc-14,6.0,2018-09-22,17:55:00
504,2018-09-22 18:00:00,2018-09-22 18:05:00,SENSITY-kc-14,6.0,2018-09-22,18:00:00
505,2018-09-22 18:05:00,2018-09-22 18:10:00,SENSITY-kc-14,5.0,2018-09-22,18:05:00
506,2018-09-22 18:10:00,2018-09-22 18:15:00,SENSITY-kc-14,5.0,2018-09-22,18:10:00
507,2018-09-22 18:15:00,2018-09-22 18:20:00,SENSITY-kc-14,5.0,2018-09-22,18:15:00
508,2018-09-22 18:20:00,2018-09-22 18:25:00,SENSITY-kc-14,5.0,2018-09-22,18:20:00
